BlockCode,MaxAdDown,MaxAdUp
090093515002019,115.0,12.0
090093515003000,150.0,12.0
090093515003001,150.0,12.0
090093515003002,150.0,12.0
090093515003003,150.0,12.0
090093515003004,150.0,12.0
090093515003005,150.0,12.0
090093515003006,150.0,12.0
090093515003007,150.0,12.0
090093515004000,150.0,12.0
090093515004001,150.0,12.0
090093515004002,150.0,10.0
090093515004003,150.0,10.0
090093515004004,150.0,12.0
090093515004005,150.0,10.0
090093515004006,24.0,3.0
090093515004007,150.0,10.0
090093515004008,15.0,3.0
090093515004009,150.0,10.0
090093515004010,150.0,12.0
090093515004011,150.0,12.0
090093515004012,150.0,12.0
090093516011000,150.0,10.0
090093516011001,15.0,3.0
090093516011002,24.0,3.0
090093516011003,150.0,12.0
090093516011004,150.0,12.0
090093516011005,115.0,12.0
090093516011006,150.0,12.0
090093516011007,150.0,12.0
090093516011008,150.0,12.0
090093516011009,150.0,12.0
090093516011010,150.0,12.0
090093516011011,150.0,12.0
090093516011012,150.0,12.0
090093516011013,150.0,12.0
090093516011014,150.0,12.0
090093516012000,150.0,12.0
090093516012001,150.0,12.0
090093516012002,150.0,12.0
090093516012003,150.0,12.0
090093516012004,150.0,12.0
090093516012005,150.0,12.0
090093516012006,150.0,12.0
090093516012007,150.0,12.0
090093516012008,150.0,12.0
090093516012009,150.0,12.0
090093516012010,150.0,12.0
090093516012011,150.0,12.0
090093516012012,150.0,12.0
090093516012013,150.0,12.0
090093516012014,150.0,12.0
090093516012015,150.0,12.0
090093516013000,150.0,12.0
090093516013001,150.0,12.0
090093516013002,150.0,12.0
090093516013003,150.0,12.0
090093516013004,150.0,12.0
090093516013005,150.0,12.0
090093516013006,150.0,12.0
090093516013007,150.0,12.0
090093516013008,150.0,12.0
090093516013009,150.0,12.0
090093516013010,150.0,12.0
090093516013011,150.0,12.0
090093516013012,150.0,12.0
090093516013013,150.0,12.0
090093516014000,150.0,12.0
090093516014001,150.0,12.0
090093516014002,150.0,12.0
090093516014003,150.0,12.0
090093516014004,150.0,12.0
090093516014005,150.0,12.0
090093516014006,150.0,12.0
090093516014007,150.0,12.0
090093516014008,150.0,12.0
090093516014009,150.0,12.0
090093516014010,150.0,12.0
090093516021000,24.0,3.0
090093516021001,150.0,12.0
090093516021002,150.0,12.0
090093516021003,150.0,12.0
090093516021004,150.0,12.0
090093516021005,150.0,12.0
090093516021006,150.0,12.0
090093516021007,150.0,12.0
090093516021008,150.0,12.0
090093516021009,15.0,3.0
090093516021010,24.0,3.0
090093516021011,150.0,12.0
090093516021012,150.0,12.0
090093516021013,150.0,10.0
090093516021014,115.0,12.0
090093516021015,150.0,12.0
090093516021016,150.0,12.0
090093516021017,150.0,12.0
090093516021018,150.0,12.0
090093516021019,15.0,3.0
090093516021020,150.0,10.0
090093516021021,150.0,10.0
090093516021022,150.0,12.0
090093516021023,24.0,3.0
090093516022000,150.0,12.0
090093516022001,150.0,12.0
090093516022002,150.0,12.0
090093516022003,150.0,12.0
090093516022004,150.0,12.0
090093516022005,150.0,12.0
090093516022006,150.0,12.0
090093516022007,150.0,12.0
090093516022008,150.0,12.0
090093516022009,150.0,12.0
090093516022010,150.0,12.0
090093516022011,150.0,12.0
090093516022012,150.0,12.0
090093516022013,150.0,12.0
090093516022014,150.0,12.0
090093516023000,150.0,12.0
090093516023001,150.0,12.0
090093516023002,150.0,12.0
090093516023003,150.0,12.0
090093516023004,150.0,12.0
090093516023005,150.0,12.0
090093516023006,150.0,12.0
090093516023007,150.0,12.0
090093516023008,150.0,12.0
090093516024000,150.0,12.0
090093516024001,150.0,12.0
090093516024002,15.0,3.0
090093516024003,150.0,12.0
090093516024004,150.0,12.0
090093516024005,150.0,12.0
090093516024006,150.0,12.0
090093516024007,15.0,3.0
090093516024008,150.0,12.0
090093516024009,150.0,12.0
090093516024010,150.0,12.0
090093516024011,15.0,3.0
090093516024012,150.0,12.0
090093516024013,150.0,12.0
090093516024014,24.0,3.0
090093516024015,150.0,12.0
090093516024016,150.0,12.0
090093517001000,24.0,3.0
090093517001001,150.0,10.0
090093517001002,150.0,10.0
090093517001003,150.0,10.0
090093517001004,150.0,12.0
090093517001005,150.0,12.0
090093517001006,150.0,10.0
090093517002000,24.0,3.0
090093517002001,150.0,10.0
090093517002002,24.0,3.0
090093517002003,24.0,3.0
090093517002004,24.0,3.0
090093517002005,24.0,3.0
090093517002006,150.0,10.0
090093517002007,150.0,10.0
090093517002008,150.0,10.0
090093517002009,150.0,10.0
090093517002010,150.0,10.0
090093517002011,150.0,10.0
090093517002012,150.0,10.0
090093517002013,24.0,3.0
090093517002014,150.0,12.0
090093517002015,150.0,12.0
090093517002016,150.0,12.0
090093517002017,150.0,12.0
090093517002018,150.0,12.0
090093517002019,150.0,12.0
090093517002020,24.0,3.0
090093517002021,150.0,12.0
090093517002022,150.0,12.0
090093517002023,150.0,12.0
090093517002024,24.0,3.0
090093518001000,24.0,3.0
090093518001001,24.0,3.0
090093518001002,24.0,3.0
090093518001003,24.0,3.0
090093518001004,15.0,3.0
090093518001005,150.0,12.0
090093518001006,150.0,12.0
090093518001007,150.0,12.0
090093518001008,150.0,12.0
090093518001009,150.0,12.0
090093518001010,150.0,12.0
090093518001011,150.0,12.0
090093518001012,150.0,12.0
090093518001013,150.0,12.0
090093518001014,24.0,3.0
090093518001015,150.0,12.0
090093518001016,150.0,12.0
090093518001017,150.0,12.0
090093518001018,150.0,12.0
090093518001019,150.0,12.0
090093518001020,150.0,12.0
090093518001021,150.0,12.0
090093518001022,150.0,12.0
090093518001023,150.0,12.0
090093518001024,150.0,12.0
090093518001025,150.0,12.0
090093518001026,24.0,3.0
090093518001027,24.0,3.0
090093518001028,15.0,3.0
090093518002000,150.0,12.0
090093518002001,150.0,12.0
090093518002002,150.0,10.0
090093518002003,150.0,10.0
090093518002004,150.0,12.0
090093518002005,150.0,12.0
090093518002006,24.0,3.0
090093518002007,150.0,10.0
090093518002008,115.0,12.0
090093518002009,24.0,3.0
090093518002010,150.0,12.0
090093518002011,150.0,10.0
090093518002012,150.0,12.0
090093518002013,150.0,10.0
090093518002014,150.0,12.0
090093518002015,150.0,12.0
090093518002016,150.0,12.0
090093518002017,150.0,12.0
090093518002018,150.0,12.0
090093518002019,150.0,12.0
090093518002020,150.0,12.0
090093518002021,150.0,10.0
090093518002022,24.0,3.0
090093518002023,15.0,3.0
090093518003000,150.0,12.0
090093518003001,150.0,12.0
090093518003002,150.0,12.0
090093518003003,150.0,12.0
090093518003004,150.0,12.0
090093518003005,150.0,12.0
090093518003006,150.0,12.0
090093518003007,150.0,12.0
090093518003008,150.0,12.0
090093518003009,150.0,12.0
090093518003010,150.0,12.0
090093518003011,150.0,12.0
090093518003012,150.0,12.0
090093518003013,150.0,12.0
090093518003014,15.0,3.0
090093518003015,150.0,12.0
090093518003016,15.0,3.0
090093518003017,24.0,3.0
090093518003018,150.0,12.0
090093518003019,150.0,12.0
090093518003020,15.0,3.0
090093518003021,150.0,12.0
090093518003022,150.0,12.0
090093518003023,15.0,3.0
090093518003024,150.0,12.0
090093519001000,24.0,3.0
090093519001001,150.0,10.0
090093519001002,15.0,3.0
090093519001003,150.0,12.0
090093519001004,15.0,3.0
090093519001005,24.0,3.0
090093519001006,150.0,10.0
090093519001007,150.0,12.0
090093519001008,15.0,3.0
090093519001009,15.0,3.0
090093519001010,150.0,10.0
090093519001011,15.0,3.0
090093519001012,150.0,10.0
090093519001013,150.0,10.0
090093519001014,15.0,3.0
090093519001015,15.0,3.0
090093519001016,150.0,10.0
090093519001017,150.0,10.0
090093519001018,150.0,10.0
090093519001019,150.0,10.0
090093519001020,150.0,10.0
090093519001021,150.0,10.0
090093519001022,15.0,3.0
090093519001023,150.0,10.0
090093519001024,150.0,10.0
090093519001025,15.0,3.0
090093519001026,15.0,3.0
090093519002000,24.0,3.0
090093519002001,24.0,3.0
090093519002002,15.0,3.0
090093519002003,24.0,3.0
090093519002004,24.0,3.0
090093519002005,24.0,3.0
090093519002006,15.0,3.0
090093519002007,24.0,3.0
090093519002008,24.0,3.0
090093519002009,24.0,3.0
090093519002011,150.0,10.0
090093519002012,24.0,3.0
090093519002013,15.0,3.0
090093519002014,24.0,3.0
090093519002015,24.0,3.0
090093519002016,150.0,10.0
090093519002017,150.0,10.0
090093519002018,24.0,3.0
090093519002019,150.0,12.0
090093519002020,24.0,3.0
090093519002021,150.0,10.0
090093519002022,24.0,3.0
090093519002023,24.0,3.0
090093519002024,150.0,10.0
090093519002025,150.0,10.0
090093519002026,24.0,3.0
090093519002027,24.0,2.0
090093519002028,24.0,3.0
090093519002029,115.0,12.0
090093519002030,150.0,10.0
090093519002031,15.0,3.0
090093519002032,24.0,3.0
090093519002033,24.0,3.0
090093519002034,24.0,3.0
090093519002035,24.0,3.0
090093519002036,15.0,3.0
090093519002037,150.0,12.0
090093519002038,24.0,3.0
090093519002039,150.0,10.0
090093519002040,24.0,3.0
090093519002041,150.0,10.0
090093519002042,24.0,3.0
090093519002043,0.0,0.0
090093519002044,150.0,10.0
090093519002045,24.0,3.0
090093519002046,24.0,2.0
090093519002047,0.0,0.0
090093519002048,24.0,3.0
090093519002049,24.0,3.0
090093519002050,24.0,3.0
090093519002051,24.0,3.0
090093519002052,24.0,3.0
090093519002053,24.0,3.0
090093519002054,24.0,3.0
090093519002055,24.0,3.0
090093519002056,15.0,3.0
090093519002057,24.0,3.0
090093519002058,24.0,3.0
090093519002059,24.0,3.0
090093519002060,15.0,3.0
090093519002061,15.0,3.0
090093519002062,24.0,2.0
090093519002064,15.0,3.0
090093519002065,24.0,3.0
090093519002066,150.0,10.0
090093519002067,150.0,10.0
090093519002068,24.0,3.0
090093519002069,24.0,2.0
090093519002070,15.0,3.0
090093519002071,150.0,12.0
090093519002072,150.0,12.0
090093519002073,15.0,3.0
090093519002074,150.0,12.0
090093519002075,150.0,10.0
090093519002076,24.0,3.0
090093519002077,150.0,12.0
090093519002078,150.0,12.0
090093519002079,150.0,12.0
090093519002080,150.0,12.0
090093519002081,15.0,3.0
090093519002082,15.0,3.0
090093519002083,24.0,3.0
090093519002084,15.0,3.0
090093519002085,150.0,12.0
090093519002086,15.0,3.0
090093520001000,150.0,12.0
090093520001001,150.0,12.0
090093520001002,150.0,12.0
090093520001003,150.0,12.0
090093520001004,150.0,12.0
090093520001005,150.0,12.0
090093520001006,150.0,12.0
090093520001007,150.0,12.0
090093520001008,150.0,12.0
090093520001009,150.0,12.0
090093520001010,150.0,12.0
090093520002000,15.0,3.0
090093520002001,24.0,3.0
090093520002002,150.0,10.0
090093520002003,150.0,10.0
090093520002004,150.0,12.0
090093520002005,150.0,12.0
090093520002006,150.0,12.0
090093520002007,150.0,12.0
090093520002008,150.0,10.0
090093520002009,150.0,12.0
090093520002010,150.0,12.0
090093520002011,150.0,12.0
090093520002012,150.0,12.0
090093520002013,150.0,12.0
090093520002014,150.0,12.0
090093520002015,150.0,12.0
090093520002016,150.0,12.0
090093520002017,150.0,12.0
090093520002018,150.0,12.0
090093520002019,150.0,12.0
090093520002020,150.0,12.0
090093520002021,150.0,10.0
090093520002022,24.0,2.0
090093520002023,15.0,3.0
090093520002024,24.0,3.0
090093520002025,150.0,12.0
090093520002026,150.0,12.0
090093520002027,150.0,12.0
090093520002028,24.0,3.0
090093520002029,150.0,12.0
090093520002030,150.0,12.0
090093520002031,150.0,12.0
090093520002032,150.0,12.0
090093520002033,150.0,12.0
090093520002034,150.0,12.0
090093520002035,150.0,12.0
090093520002036,150.0,12.0
090093520002037,24.0,3.0
090093520002038,24.0,3.0
090093520003000,150.0,12.0
090093520003001,150.0,12.0
090093520003002,150.0,10.0
090093520003003,150.0,12.0
090093520003004,150.0,10.0
090093520003005,150.0,12.0
090093520003006,150.0,10.0
090093520003007,150.0,12.0
090093520003008,150.0,35.0
090093520003009,150.0,35.0
090093520003010,150.0,12.0
090093520003011,150.0,35.0
090093520003012,150.0,12.0
090093520003013,150.0,12.0
090093520003014,15.0,3.0
090093520003015,150.0,12.0
090093520003016,150.0,12.0
090093520003017,150.0,10.0
090093520003018,150.0,12.0
090093520003019,150.0,10.0
090093520003020,150.0,10.0
090093520003021,150.0,10.0
090093520003022,150.0,12.0
090093520003023,150.0,10.0
090093520003024,150.0,12.0
090093520003025,150.0,10.0
090093520003026,150.0,10.0
090093520003027,150.0,10.0
090093520003028,150.0,12.0
090093520003029,150.0,12.0
090093521001000,115.0,12.0
090093521001001,150.0,12.0
090093521001002,150.0,12.0
090093521001003,150.0,12.0
090093521001004,115.0,12.0
090093521001005,150.0,12.0
090093521001006,150.0,12.0
090093521001007,150.0,12.0
090093521001008,150.0,12.0
090093521001009,150.0,12.0
090093521001010,150.0,12.0
090093521001011,150.0,12.0
090093521001012,150.0,12.0
090093521001013,150.0,12.0
090093521001014,150.0,12.0
090093521001015,150.0,12.0
090093521001016,150.0,12.0
090093521002000,150.0,12.0
090093521002001,150.0,12.0
090093521002002,150.0,12.0
090093521002003,150.0,12.0
090093521002004,150.0,12.0
090093521002005,150.0,12.0
090093521002006,15.0,3.0
090093521002007,150.0,12.0
090093521002008,150.0,12.0
090093521002009,150.0,12.0
090093521002010,150.0,12.0
090093521002011,150.0,12.0
090093521002012,150.0,10.0
090093521002013,150.0,10.0
090093521002014,150.0,12.0
090093521002015,150.0,10.0
090093521002016,150.0,12.0
090093521002017,150.0,10.0
090093521002018,150.0,12.0
090093521002019,150.0,10.0
090093521002020,150.0,12.0
090093521003000,150.0,12.0
090093521003001,24.0,3.0
090093521003002,150.0,12.0
090093521003003,150.0,12.0
090093521003004,150.0,12.0
090093521003005,150.0,12.0
090093521003006,150.0,10.0
090093521003007,150.0,12.0
090093521003008,150.0,12.0
090093521003009,101.0,35.0
090093521003010,150.0,35.0
090093521003011,150.0,35.0
090093521003012,150.0,12.0
090093521003013,150.0,12.0
090093521003014,150.0,12.0
090093521003015,150.0,12.0
090093522001000,15.0,3.0
090093522001001,150.0,12.0
090093522001002,150.0,12.0
090093522001003,150.0,12.0
090093522001004,150.0,10.0
090093522001005,150.0,35.0
090093522001006,150.0,35.0
090093522001007,115.0,35.0
090093522001008,150.0,35.0
090093522001009,115.0,35.0
090093522001010,150.0,12.0
090093522001011,150.0,12.0
090093522001012,150.0,12.0
090093522001013,150.0,12.0
090093522001014,150.0,12.0
090093522001015,150.0,10.0
090093522001016,150.0,10.0
090093522001017,115.0,12.0
090093522001018,150.0,12.0
090093523001000,150.0,10.0
090093523001001,150.0,12.0
090093523001002,15.0,3.0
090093523001003,115.0,12.0
090093523001004,150.0,12.0
090093523001005,150.0,12.0
090093523001006,150.0,10.0
090093523001007,15.0,3.0
090093523001008,150.0,12.0
090093523001009,150.0,10.0
090093523001010,150.0,10.0
090093523001011,115.0,12.0
090093523001012,150.0,12.0
090093523001014,150.0,12.0
090093523001015,150.0,12.0
090093523001016,150.0,12.0
090093523001017,150.0,12.0
090093523001018,150.0,12.0
090093523001019,150.0,12.0
090093523001020,150.0,12.0
090093523001021,150.0,12.0
090093523001022,150.0,12.0
090093523001023,150.0,12.0
090093523001024,150.0,12.0
090093523001025,115.0,12.0
090093523001026,150.0,12.0
090093523001027,24.0,3.0
090093523001028,150.0,12.0
090093523001029,150.0,10.0
090093523001030,150.0,12.0
090093523001031,150.0,12.0
090093523001032,150.0,12.0
090093523001033,150.0,12.0
090093523001034,150.0,12.0
090093523001035,150.0,12.0
090093523002000,150.0,10.0
090093523002001,24.0,3.0
090093523002002,150.0,12.0
090093523002003,15.0,3.0
090093523002004,24.0,3.0
090093523002006,15.0,3.0
090093523002007,24.0,2.0
090093523002008,24.0,3.0
090093523002009,150.0,12.0
090093523002010,150.0,12.0
090093523002011,150.0,12.0
090093523002012,150.0,12.0
090093523002013,115.0,12.0
090093523002014,150.0,12.0
090093523002015,150.0,12.0
090093523002016,150.0,12.0
090093523002017,150.0,12.0
090093523002018,24.0,3.0
090093523002019,0.0,0.0
090093523002020,24.0,3.0
090093523002021,24.0,3.0
090093523002022,24.0,3.0
090093523002023,150.0,10.0
090093523002024,24.0,3.0
090093523002025,150.0,10.0
090093523002026,15.0,3.0
090093523002027,150.0,10.0
090093523002028,150.0,10.0
090093523002029,150.0,10.0
090093523002030,150.0,10.0
090093523002031,24.0,2.0
090093523002032,24.0,2.0
090093523002033,150.0,10.0
090093523002034,24.0,3.0
090093523002035,150.0,10.0
090093523002036,150.0,10.0
090093523002037,24.0,3.0
090093523002038,24.0,3.0
090093523002039,24.0,2.0
090093523002040,24.0,2.0
090093523002041,24.0,3.0
090093523002042,24.0,3.0
090093523002043,24.0,3.0
090093523002044,24.0,3.0
090093523002045,24.0,2.0
090093523002046,24.0,3.0
090093523002047,15.0,3.0
090093523002048,15.0,3.0
090093524001000,150.0,12.0
090093524001002,24.0,3.0
090093524001003,150.0,12.0
090093524001004,150.0,12.0
090093524001005,150.0,12.0
090093524001006,150.0,12.0
090093524001007,150.0,12.0
090093524001008,150.0,12.0
090093524001009,150.0,12.0
090093524001010,24.0,3.0
090093524001011,150.0,12.0
090093524001012,150.0,12.0
090093524001013,150.0,12.0
090093524001014,15.0,3.0
090093524002000,150.0,12.0
090093524002001,150.0,12.0
090093524002002,150.0,12.0
090093524002003,150.0,12.0
090093524002004,150.0,12.0
090093524002005,150.0,12.0
090093524002006,150.0,12.0
090093524002007,150.0,12.0
090093524002008,150.0,12.0
090093524002009,150.0,12.0
090093524002010,15.0,3.0
090093524002011,115.0,12.0
090093524002012,150.0,12.0
090093524002013,15.0,3.0
090093524002014,150.0,12.0
090093524002015,15.0,3.0
090093525001000,150.0,12.0
090093525001001,150.0,12.0
090093525001002,150.0,12.0
090093525001004,150.0,12.0
090093525001005,150.0,12.0
090093525001006,150.0,12.0
090093525001007,150.0,12.0
090093525001009,150.0,12.0
090093525001010,150.0,12.0
090093525001011,150.0,12.0
090093525001012,150.0,12.0
090093525001013,150.0,12.0
090093525001014,150.0,10.0
090093525002000,150.0,12.0
090093525002001,150.0,12.0
090093525002002,150.0,12.0
090093525002003,150.0,12.0
090093525002004,150.0,12.0
090093525002005,150.0,12.0
090093525002006,150.0,12.0
090093525002007,150.0,12.0
090093525002008,150.0,12.0
090093525002009,150.0,12.0
090093525002010,150.0,12.0
090093525002011,150.0,12.0
090093525002012,150.0,12.0
090093526001000,150.0,12.0
090093526001001,150.0,12.0
090093526001002,150.0,12.0
090093526001003,150.0,10.0
090093526001004,150.0,12.0
090093526001005,150.0,10.0
090093526001006,150.0,10.0
090093526002000,150.0,12.0
090093526002001,15.0,3.0
090093526002002,150.0,12.0
090093526002003,150.0,12.0
090093526002004,150.0,12.0
090093526002005,150.0,12.0
090093526002006,15.0,3.0
090093526002007,150.0,12.0
090093526002008,150.0,12.0
090093526002009,150.0,12.0
090093526002010,24.0,3.0
090093526002011,150.0,12.0
090093526002012,150.0,12.0
090093526002013,150.0,10.0
090093526003000,150.0,12.0
090093526003001,150.0,10.0
090093526003002,150.0,10.0
090093526003003,150.0,12.0
090093526003004,150.0,10.0
090093526003005,115.0,12.0
090093526003006,150.0,12.0
090093526003007,150.0,12.0
090093526003008,150.0,12.0
090093526003009,150.0,10.0
090093526003010,150.0,12.0
090093526003011,150.0,10.0
090093526003012,150.0,12.0
090093526003013,150.0,12.0
090093526003014,150.0,12.0
090093526003015,150.0,12.0
090093526003016,150.0,12.0
090093526003017,150.0,12.0
090093526003018,150.0,12.0
090093526004000,150.0,12.0
090093526004001,15.0,3.0
090093526004002,150.0,12.0
090093526004003,150.0,12.0
090093526004004,150.0,12.0
090093526004005,150.0,12.0
090093526004006,150.0,12.0
090093526004007,150.0,12.0
090093526004008,150.0,12.0
090093526004009,150.0,12.0
090093526004010,150.0,12.0
090093526004011,150.0,12.0
090093526004012,150.0,12.0
090093526004013,150.0,12.0
090093526004014,150.0,12.0
090093526004015,150.0,12.0
090093526004016,150.0,12.0
090093526004017,150.0,12.0
090093526004018,150.0,12.0
090093527011000,150.0,10.0
090093527011001,150.0,10.0
090093527011002,150.0,12.0
090093527011003,150.0,12.0
090093527011004,150.0,12.0
090093527011005,24.0,3.0
090093527011006,15.0,3.0
090093527011007,15.0,3.0
090093527011008,24.0,3.0
090093527011009,24.0,3.0
090093527011010,15.0,3.0
090093527011011,24.0,3.0
090093527011012,24.0,3.0
090093527011013,24.0,3.0
090093527011014,150.0,12.0
090093527011015,150.0,10.0
090093527011016,150.0,12.0
090093527011017,15.0,3.0
090093527011018,150.0,12.0
090093527011019,150.0,12.0
090093527011020,150.0,12.0
090093527011021,24.0,3.0
090093527011022,15.0,3.0
090093527011023,24.0,3.0
090093527011024,24.0,3.0
090093527011025,15.0,3.0
090093527011026,24.0,3.0
090093527011027,24.0,3.0
090093527011028,24.0,3.0
090093527011029,24.0,3.0
090093527011030,15.0,3.0
090093527011031,24.0,3.0
090093527011032,15.0,3.0
090093527011033,24.0,3.0
090093527012000,150.0,12.0
090093527012001,15.0,3.0
090093527012002,24.0,3.0
090093527012003,150.0,10.0
090093527012004,150.0,10.0
090093527012005,24.0,3.0
090093527012006,24.0,3.0
090093527012007,150.0,12.0
090093527012008,24.0,3.0
090093527012009,150.0,12.0
090093527012010,24.0,3.0
090093527012011,15.0,3.0
090093527012012,150.0,12.0
090093527012013,24.0,3.0
090093527012014,150.0,10.0
090093527012015,15.0,3.0
090093527012016,150.0,12.0
090093527012017,150.0,10.0
090093527012018,24.0,3.0
090093527012019,150.0,10.0
090093527012020,150.0,12.0
090093527012021,150.0,12.0
090093527012022,150.0,10.0
090093527012023,115.0,12.0
090093527012024,150.0,12.0
090093527012025,150.0,10.0
090093527012026,150.0,12.0
090093527012027,15.0,3.0
090093527021000,150.0,12.0
090093527021001,150.0,12.0
090093527021002,15.0,3.0
090093527021003,150.0,10.0
090093527021004,150.0,10.0
090093527021005,150.0,10.0
090093527021006,150.0,12.0
090093527021007,150.0,12.0
090093527021008,150.0,12.0
090093527021009,150.0,12.0
090093527021010,150.0,10.0
090093527021011,150.0,12.0
090093527021012,150.0,12.0
090093527021013,150.0,10.0
090093527021014,150.0,12.0
090093527021015,150.0,12.0
090093527021016,15.0,3.0
090093527021017,150.0,12.0
090093527021018,150.0,10.0
090093527021019,150.0,12.0
090093527021020,150.0,12.0
090093527021021,150.0,12.0
090093527021022,150.0,12.0
090093527021023,150.0,12.0
090093527021024,150.0,12.0
090093527021025,150.0,10.0
090093527021026,150.0,10.0
090093527022000,150.0,12.0
090093527022001,150.0,10.0
090093527022002,150.0,12.0
090093527022003,150.0,12.0
090093527022004,24.0,3.0
090093527022005,150.0,12.0
090093527022006,150.0,12.0
090093527022007,150.0,12.0
090093527022008,15.0,3.0
090093527022010,150.0,12.0
090093527022011,150.0,10.0
090093527022012,150.0,10.0
090093527022013,150.0,10.0
090093527022014,150.0,10.0
090093527022015,150.0,10.0
090093527022016,150.0,10.0
090093527022017,150.0,10.0
090093527022018,150.0,10.0
090093527022019,150.0,10.0
090093527022020,150.0,10.0
090093527022021,150.0,10.0
090093527022022,150.0,10.0
090093527023000,150.0,12.0
090093527023001,150.0,10.0
090093527023002,150.0,10.0
090093527023003,150.0,10.0
090093527023004,150.0,12.0
090093527023005,150.0,12.0
090093527023006,15.0,3.0
090093527023007,115.0,12.0
090093527023008,150.0,10.0
090093527023009,150.0,10.0
090093527023010,150.0,10.0
090093527023011,150.0,10.0
090093527023012,150.0,10.0
090093527023013,150.0,10.0
090093527023014,150.0,10.0
090093527023015,24.0,3.0
090093527023016,150.0,10.0
090093527023017,150.0,10.0
090093527023018,150.0,10.0
090093527023019,150.0,10.0
090093527023020,115.0,12.0
090093527023021,150.0,10.0
090093528001000,150.0,12.0
090093528001001,150.0,12.0
090093528001002,24.0,3.0
090093528001003,24.0,3.0
090093528001004,24.0,3.0
090093528001005,24.0,3.0
090093528001006,15.0,3.0
090093528001007,150.0,12.0
090093528001009,150.0,12.0
090093528001010,115.0,12.0
090093528001011,24.0,3.0
090093528001012,150.0,12.0
090093528001013,150.0,12.0
090093528001014,150.0,12.0
090093528001015,150.0,12.0
090093528001016,150.0,12.0
090093528001017,150.0,12.0
090093528001018,150.0,12.0
090093528001019,150.0,12.0
090093528001020,150.0,12.0
090093528001021,24.0,3.0
090093528001022,150.0,12.0
090093528001023,150.0,12.0
090093528001024,150.0,12.0
090093528001025,150.0,12.0
090093528001026,24.0,3.0
090093528001027,150.0,12.0
090093528001028,15.0,3.0
090093528002000,150.0,12.0
090093528002001,150.0,12.0
090093528002002,150.0,12.0
090093528002003,150.0,12.0
090093528002004,150.0,10.0
090093528002005,150.0,12.0
090093528002006,150.0,12.0
090093528002007,150.0,12.0
090093528002008,150.0,12.0
090093528002009,150.0,12.0
090093528002010,150.0,12.0
090093528002011,115.0,12.0
090093528002012,15.0,3.0
090093528002013,150.0,10.0
090093528002014,150.0,12.0
090093528002015,150.0,12.0
090093528002016,150.0,12.0
090093528002017,150.0,12.0
090093528002018,150.0,12.0
090093528002019,24.0,3.0
090093528002020,150.0,12.0
090093528002021,150.0,12.0
090093528002022,115.0,12.0
090093528002023,150.0,12.0
090093528002025,24.0,3.0
090093528002026,24.0,3.0
090093528002027,150.0,12.0
090093528002028,150.0,12.0
090093528002029,150.0,12.0
090093528002030,150.0,12.0
090093528002031,150.0,12.0
090093528003000,24.0,3.0
090093528003001,150.0,12.0
090093528003002,150.0,10.0
090093528003003,24.0,3.0
090093528003004,15.0,3.0
090093528003005,24.0,3.0
090093528003006,24.0,3.0
090093528003007,24.0,3.0
090093528003008,24.0,3.0
090093528003009,150.0,12.0
090093528003010,150.0,12.0
090093528003011,150.0,10.0
090093528003012,24.0,3.0
090093528003013,15.0,3.0
090093528003014,24.0,3.0
090093611001000,150.0,12.0
090093611001001,150.0,12.0
090093611001003,115.0,12.0
090093611001004,115.0,12.0
090093611001006,150.0,10.0
090093611001007,150.0,12.0
090093611001008,150.0,12.0
090093611001009,115.0,12.0
090093611001010,150.0,12.0
090093611001011,115.0,12.0
090093611001012,150.0,10.0
090093611001013,150.0,12.0
090093611001014,150.0,12.0
090093611001015,150.0,12.0
090093611001016,150.0,12.0
090093611001017,150.0,10.0
090093611001018,150.0,10.0
090093611001019,150.0,10.0
090093611001020,150.0,12.0
090093611001021,150.0,10.0
090093611001022,150.0,10.0
090093611001023,150.0,10.0
090093611001024,150.0,12.0
090093611001026,24.0,3.0
090093611002000,15.0,3.0
090093611002002,15.0,3.0
090093611002003,15.0,3.0
090093611002004,15.0,3.0
090093611002005,150.0,10.0
090093611002006,24.0,3.0
090093611002007,24.0,3.0
090093611002008,24.0,3.0
090093611002009,150.0,10.0
090093611002010,150.0,12.0
090093611002011,150.0,12.0
090093611002012,150.0,12.0
090093611002013,24.0,3.0
090093611002014,150.0,12.0
090093611002015,15.0,3.0
090093611002016,150.0,10.0
090093611002017,150.0,10.0
090093611002018,150.0,12.0
090093611002019,150.0,10.0
090093611002020,150.0,10.0
090093611002021,24.0,3.0
090093611002022,15.0,3.0
090093611002023,15.0,3.0
090093611002024,24.0,3.0
090093611002025,150.0,12.0
090093611002026,150.0,12.0
090093611002027,150.0,10.0
090093611002028,150.0,12.0
090093611002029,24.0,3.0
090093611002030,150.0,12.0
090093611002031,150.0,12.0
090093611002032,150.0,12.0
090093611002033,150.0,12.0
090093611002034,15.0,3.0
090093611002035,150.0,10.0
090093611002037,150.0,10.0
090093611002038,150.0,12.0
090093611002039,15.0,3.0
090093611002040,150.0,12.0
090093611002041,150.0,10.0
090093611002042,150.0,10.0
090093611003000,150.0,12.0
090093611003001,150.0,12.0
090093611003002,150.0,12.0
090093611003003,150.0,10.0
090093611003004,150.0,10.0
090093611003005,150.0,10.0
090093611003006,150.0,10.0
090093611004000,150.0,12.0
090093611004001,150.0,10.0
090093611004002,24.0,3.0
